p0,p10,p20,p30,p40,p50,p60,p70,p80,p90,p100,drift,f1
0.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,9.0,160.0,0,0.907394431988042
0.0,2.0,5.0,6.0,6.0,14.0,20.0,28.0,23.0,22.0,112.0,0,0.906572471676146
0.0,1.0,4.0,3.0,4.0,11.0,19.0,27.0,20.0,16.0,229.0,0,0.8922870773300046
0.0,0.0,2.0,2.0,4.0,10.0,16.0,19.0,11.0,2.0,544.0,0,0.8844970368635353
0.0,1.0,0.0,0.0,3.0,8.0,14.0,14.0,7.0,5.0,351.0,0,0.8810191361963507
0.0,0.0,2.0,3.0,4.0,11.0,17.0,22.0,13.0,4.0,289.0,0,0.8891253829205624
0.0,2.0,5.0,5.0,7.0,14.0,24.0,38.0,30.0,33.0,112.0,0,0.894127424110989
0.0,4.0,8.0,10.0,11.0,21.0,31.0,47.0,40.0,37.0,54.0,0,0.902193506572418
0.0,3.0,5.0,6.0,7.0,14.0,21.0,29.0,18.0,12.0,229.0,0,0.8859494487459182
0.0,1.0,3.0,3.0,5.0,12.0,21.0,27.0,17.0,14.0,414.0,0,0.8802612986170633
0.0,2.0,5.0,4.0,5.0,12.0,20.0,26.0,20.0,19.0,351.0,0,0.8917896672945133
0.0,2.0,3.0,3.0,4.0,10.0,16.0,18.0,13.0,6.0,170.0,0,0.888200474090095
0.0,0.0,1.0,1.0,3.0,9.0,14.0,14.0,8.0,1.0,351.0,0,0.8823411312780435
0.0,0.0,2.0,3.0,4.0,10.0,15.0,15.0,8.0,1.0,478.0,0,0.890336452390084
0.0,2.0,4.0,4.0,5.0,12.0,18.0,23.0,14.0,8.0,289.0,0,0.8897860537070852
0.0,2.0,4.0,4.0,4.0,10.0,16.0,16.0,9.0,1.0,54.0,0,0.8948343392681101
0.0,2.0,4.0,4.0,5.0,12.0,20.0,26.0,20.0,18.0,414.0,0,0.8915035445106749
0.0,2.0,4.0,4.0,5.0,13.0,20.0,27.0,22.0,22.0,229.0,0,0.8949430310711205
0.0,1.0,3.0,4.0,5.0,11.0,18.0,22.0,17.0,14.0,289.0,0,0.8869661868029123
0.0,0.0,2.0,3.0,4.0,11.0,18.0,24.0,19.0,16.0,351.0,0,0.8860668872590067
0.0,1.0,3.0,4.0,5.0,11.0,18.0,23.0,18.0,14.0,170.0,0,0.8915613995168987
0.0,3.0,7.0,7.0,7.0,13.0,18.0,24.0,22.0,24.0,112.0,0,0.904853357508668
0.0,4.0,7.0,6.0,7.0,12.0,17.0,21.0,20.0,23.0,833.0,0,0.9001394215258538
0.0,1.0,3.0,3.0,4.0,7.0,10.0,12.0,12.0,14.0,586.0,0,0.8986681021357413
0.0,0.0,1.0,1.0,2.0,3.0,6.0,6.0,6.0,4.0,877.0,0,0.8942267020112386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9048018749659346
0.0,1.0,3.0,5.0,7.0,15.0,21.0,27.0,21.0,24.0,1240.0,0,0.9184827614697678
0.0,1.0,3.0,5.0,7.0,14.0,18.0,23.0,17.0,18.0,1302.0,0,0.9194865640960432
0.0,0.0,3.0,6.0,8.0,17.0,23.0,31.0,23.0,27.0,1121.0,0,0.9166508288459508
0.0,1.0,3.0,5.0,7.0,14.0,19.0,25.0,19.0,21.0,1240.0,0,0.91528896985259
0.0,0.0,3.0,6.0,7.0,15.0,19.0,24.0,17.0,15.0,1063.0,0,0.9151616014392197
0.0,2.0,1.0,3.0,4.0,9.0,10.0,11.0,10.0,19.0,1121.0,0,0.9181845390069954
0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1180.0,0,0.9183931383110964
0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1121.0,0,0.9179437997222152
0.0,1.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,1180.0,0,0.922592127834116
0.0,1.0,2.0,3.0,4.0,8.0,8.0,7.0,4.0,0.0,1240.0,0,0.9200771556424916
0.0,1.0,3.0,3.0,4.0,9.0,12.0,15.0,10.0,16.0,1240.0,0,0.918198073186439
0.0,0.0,0.0,1.0,1.0,3.0,7.0,11.0,17.0,24.0,1121.0,0,0.8983244872871416
0.0,0.0,2.0,1.0,1.0,0.0,2.0,5.0,12.0,22.0,1302.0,0,0.90496829514892
0.0,2.0,2.0,2.0,4.0,5.0,7.0,8.0,13.0,20.0,1240.0,0,0.9015374218885388
0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,1121.0,0,0.8983681133053104
0.0,1.0,3.0,4.0,5.0,9.0,11.0,15.0,15.0,28.0,1180.0,0,0.9190856882756429
0.0,1.0,4.0,5.0,5.0,8.0,9.0,15.0,16.0,31.0,844.0,0,0.9250010944214562
0.0,0.0,3.0,4.0,5.0,8.0,10.0,15.0,17.0,32.0,951.0,0,0.9241537152028856
0.0,0.0,4.0,5.0,6.0,10.0,11.0,16.0,16.0,30.0,771.0,0,0.9208258962083172
0.0,2.0,1.0,3.0,3.0,5.0,6.0,11.0,13.0,27.0,836.0,0,0.916777476657556
0.0,4.0,9.0,10.0,9.0,14.0,20.0,31.0,35.0,52.0,1007.0,0,0.8712334752041594
0.0,0.0,2.0,1.0,2.0,4.0,8.0,14.0,16.0,30.0,46.0,0,0.5921830853902339
0.0,1.0,2.0,2.0,2.0,4.0,5.0,8.0,6.0,16.0,791.0,0,0.5926527701162875
0.0,2.0,4.0,4.0,3.0,6.0,10.0,17.0,19.0,33.0,118.0,0,0.6902904553483638
0.0,1.0,3.0,3.0,2.0,4.0,7.0,15.0,18.0,33.0,499.0,0,0.7112697159231155
0.0,1.0,3.0,3.0,2.0,3.0,4.0,7.0,3.0,5.0,1240.0,0,0.8700389312747907
0.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,14.0,38.0,1302.0,0,0.910169139271571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9150014403262378
0.0,2.0,1.0,2.0,4.0,5.0,8.0,10.0,15.0,25.0,239.0,0,0.9100353525678084
0.0,1.0,0.0,1.0,4.0,4.0,7.0,9.0,14.0,28.0,538.0,0,0.909924298272188
0.0,3.0,1.0,0.0,1.0,4.0,7.0,10.0,26.0,58.0,405.0,0,0.903466696762786
0.0,2.0,0.0,1.0,3.0,9.0,13.0,19.0,35.0,75.0,239.0,0,0.9010092309209384
0.0,3.0,1.0,1.0,3.0,8.0,11.0,16.0,32.0,69.0,803.0,0,0.9002703218486743
0.0,2.0,0.0,1.0,3.0,8.0,13.0,20.0,36.0,78.0,661.0,0,0.9077719705706848
0.0,1.0,1.0,2.0,4.0,11.0,15.0,21.0,36.0,78.0,417.0,0,0.9029047330288512
0.0,1.0,1.0,2.0,3.0,7.0,11.0,15.0,31.0,68.0,458.0,0,0.8988293717364717
0.0,3.0,2.0,2.0,1.0,1.0,3.0,7.0,24.0,60.0,511.0,0,0.8945538768862025
0.0,3.0,2.0,2.0,1.0,2.0,6.0,11.0,28.0,66.0,458.0,0,0.9002907793556969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9158231037861094
0.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,7.0,11.0,232.0,0,0.9215516506293578
0.0,5.0,5.0,4.0,6.0,7.0,13.0,13.0,6.0,3.0,126.0,0,0.9219621131365344
0.0,8.0,8.0,6.0,9.0,9.0,13.0,9.0,3.0,10.0,259.0,0,0.904835581869214
0.0,6.0,6.0,6.0,9.0,11.0,17.0,15.0,5.0,2.0,542.0,0,0.9092409170926212
0.0,5.0,5.0,3.0,8.0,10.0,16.0,13.0,4.0,0.0,893.0,0,0.9057706912107384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.909175491692654
0.0,1.0,2.0,5.0,8.0,13.0,22.0,29.0,35.0,48.0,56.0,0,0.9252587113479502
0.0,2.0,4.0,6.0,9.0,14.0,24.0,32.0,37.0,48.0,117.0,0,0.929242714900323
0.0,0.0,1.0,2.0,5.0,9.0,17.0,21.0,23.0,34.0,56.0,0,0.9169204230584048
0.0,1.0,1.0,1.0,4.0,7.0,13.0,19.0,23.0,36.0,239.0,0,0.9186708754202162
0.0,1.0,2.0,4.0,7.0,10.0,18.0,25.0,30.0,42.0,58.0,0,0.9236503257327808
0.0,2.0,4.0,8.0,12.0,21.0,30.0,39.0,43.0,57.0,0.0,0,0.9092287133801612
0.0,0.0,2.0,6.0,11.0,19.0,28.0,37.0,44.0,62.0,422.0,0,0.9030682542112568
0.0,2.0,1.0,5.0,10.0,19.0,28.0,36.0,40.0,55.0,782.0,0,0.889681984935604
0.0,0.0,3.0,7.0,12.0,21.0,31.0,39.0,42.0,56.0,1890.0,0,0.8963734302457211
0.0,0.0,3.0,7.0,13.0,23.0,34.0,43.0,44.0,58.0,1140.0,0,0.891313593521847
0.0,1.0,1.0,3.0,7.0,10.0,17.0,22.0,27.0,40.0,166.0,0,0.9146383312834928
0.0,3.0,3.0,2.0,1.0,0.0,4.0,8.0,12.0,20.0,56.0,0,0.9186741631633734
0.0,1.0,0.0,2.0,5.0,8.0,14.0,18.0,23.0,37.0,56.0,0,0.9160137207139664
0.0,1.0,1.0,0.0,3.0,5.0,12.0,17.0,23.0,39.0,112.0,0,0.9206587360605626
0.0,0.0,0.0,1.0,2.0,5.0,11.0,16.0,23.0,39.0,56.0,0,0.9207501848285696
0.0,1.0,3.0,5.0,9.0,17.0,27.0,33.0,33.0,42.0,117.0,0,0.8974491810134305
0.0,0.0,2.0,5.0,9.0,18.0,28.0,34.0,35.0,41.0,239.0,0,0.8973857413887718
0.0,0.0,2.0,4.0,9.0,17.0,27.0,28.0,27.0,33.0,0.0,0,0.8947481478234185
0.0,1.0,2.0,5.0,9.0,18.0,31.0,39.0,34.0,40.0,58.0,0,0.8817970914240406
0.0,2.0,4.0,6.0,10.0,21.0,33.0,43.0,38.0,45.0,112.0,0,0.8833344609891797
0.0,2.0,4.0,6.0,11.0,21.0,33.0,46.0,44.0,56.0,166.0,0,0.8877170234618152
0.0,2.0,4.0,7.0,11.0,21.0,32.0,40.0,36.0,36.0,177.0,0,0.8748887911556655
0.0,1.0,3.0,6.0,10.0,21.0,33.0,43.0,38.0,37.0,239.0,0,0.8683336940677016
0.0,3.0,6.0,9.0,13.0,25.0,36.0,49.0,47.0,54.0,177.0,0,0.9022566843496226
0.0,3.0,7.0,9.0,13.0,23.0,34.0,46.0,47.0,58.0,177.0,0,0.917095150864338
0.0,2.0,3.0,5.0,8.0,13.0,20.0,22.0,22.0,26.0,177.0,0,0.9121339445319552
0.0,3.0,3.0,4.0,6.0,8.0,13.0,14.0,12.0,9.0,58.0,0,0.9108470309841096
0.0,1.0,2.0,4.0,6.0,8.0,13.0,11.0,8.0,1.0,177.0,0,0.906605533080998
0.0,2.0,3.0,4.0,7.0,9.0,16.0,19.0,21.0,33.0,205.0,0,0.9203469940914472
0.0,0.0,1.0,2.0,3.0,4.0,9.0,12.0,14.0,25.0,137.0,0,0.9229459104152784
0.0,2.0,3.0,5.0,9.0,15.0,24.0,25.0,23.0,26.0,58.0,0,0.9169351546402502
0.0,0.0,2.0,5.0,8.0,15.0,25.0,26.0,23.0,22.0,58.0,0,0.9142737285998556
0.0,1.0,2.0,4.0,8.0,15.0,25.0,35.0,36.0,39.0,117.0,0,0.9239685420972464
0.0,2.0,1.0,1.0,5.0,10.0,22.0,32.0,36.0,46.0,239.0,0,0.9196222505353336
0.0,2.0,0.0,3.0,7.0,13.0,24.0,31.0,32.0,37.0,0.0,0,0.9181586473416756
0.0,1.0,0.0,1.0,4.0,6.0,12.0,13.0,16.0,22.0,0.0,0,0.9130432802583064
0.0,1.0,0.0,1.0,5.0,6.0,10.0,9.0,11.0,13.0,0.0,0,0.9138787063882622
0.0,0.0,1.0,2.0,6.0,6.0,8.0,6.0,4.0,1.0,112.0,0,0.908621186837291
0.0,1.0,1.0,1.0,4.0,6.0,11.0,11.0,14.0,19.0,56.0,0,0.9092223016113824
0.0,2.0,2.0,0.0,3.0,4.0,8.0,7.0,8.0,10.0,56.0,0,0.907227216864141
0.0,1.0,2.0,6.0,10.0,17.0,22.0,21.0,21.0,26.0,56.0,0,0.9171522748203712
0.0,3.0,1.0,4.0,7.0,9.0,10.0,9.0,14.0,14.0,177.0,0,0.915985763835035
0.0,3.0,0.0,2.0,4.0,4.0,4.0,4.0,10.0,10.0,177.0,0,0.9136782615557468
0.0,1.0,2.0,5.0,8.0,11.0,15.0,18.0,24.0,35.0,117.0,0,0.9228379148667876
0.0,2.0,1.0,4.0,6.0,8.0,11.0,14.0,20.0,30.0,58.0,0,0.9230277735566338
0.0,3.0,1.0,2.0,5.0,6.0,9.0,9.0,15.0,21.0,117.0,0,0.9119790296740872
0.0,4.0,2.0,1.0,3.0,4.0,6.0,7.0,13.0,20.0,62.0,0,0.9127224140826355
0.0,3.0,0.0,3.0,7.0,9.0,12.0,14.0,18.0,22.0,58.0,0,0.9191306493680016
0.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,10.0,10.0,58.0,0,0.9175336788840768
0.0,2.0,2.0,5.0,9.0,15.0,20.0,22.0,23.0,30.0,58.0,0,0.9163346727365966
0.0,0.0,2.0,4.0,6.0,9.0,15.0,19.0,23.0,31.0,0.0,0,0.9235320381621857
0.0,2.0,4.0,6.0,9.0,15.0,24.0,32.0,38.0,47.0,112.0,0,0.9345006895876584
0.0,2.0,3.0,5.0,8.0,13.0,22.0,27.0,30.0,37.0,56.0,0,0.9265115784635732
0.0,2.0,2.0,4.0,6.0,9.0,17.0,22.0,26.0,35.0,112.0,0,0.9290757481593888
0.0,2.0,2.0,3.0,6.0,8.0,17.0,23.0,27.0,38.0,56.0,0,0.92721065220909
0.0,2.0,3.0,6.0,9.0,16.0,25.0,30.0,30.0,36.0,219.0,0,0.9059417706965196
0.0,1.0,2.0,5.0,9.0,15.0,25.0,26.0,26.0,26.0,302.0,0,0.897741279636504
0.0,2.0,1.0,2.0,6.0,11.0,22.0,26.0,27.0,28.0,56.0,0,0.8930319361960808
0.0,2.0,1.0,1.0,5.0,10.0,22.0,30.0,35.0,47.0,56.0,0,0.8974053195404971
0.0,2.0,1.0,2.0,5.0,11.0,22.0,28.0,31.0,38.0,56.0,0,0.8948352653911199
0.0,1.0,0.0,3.0,5.0,8.0,14.0,19.0,26.0,38.0,166.0,0,0.9035390954048916
0.0,2.0,0.0,3.0,5.0,7.0,12.0,18.0,27.0,45.0,323.0,0,0.9100477763811488
0.0,2.0,0.0,4.0,6.0,8.0,11.0,14.0,21.0,35.0,112.0,0,0.9030799643819304
0.0,3.0,0.0,3.0,6.0,8.0,13.0,17.0,25.0,41.0,177.0,0,0.9082433866409404
0.0,2.0,1.0,4.0,6.0,8.0,12.0,16.0,23.0,37.0,373.0,0,0.9121330826714812
0.0,0.0,3.0,6.0,11.0,18.0,27.0,31.0,34.0,49.0,166.0,0,0.9011114704142138
0.0,0.0,3.0,8.0,13.0,24.0,36.0,44.0,42.0,54.0,373.0,0,0.8892855012888676
0.0,1.0,2.0,7.0,12.0,23.0,33.0,41.0,40.0,50.0,166.0,0,0.8935081200326547
0.0,1.0,3.0,7.0,13.0,25.0,38.0,48.0,43.0,56.0,3840.0,0,0.8806987735603685
0.0,1.0,2.0,7.0,12.0,23.0,35.0,45.0,42.0,56.0,272.0,0,0.8916737456229622
0.0,0.0,3.0,6.0,10.0,17.0,25.0,30.0,31.0,34.0,58.0,0,0.9146679203978636
0.0,4.0,5.0,7.0,9.0,13.0,18.0,18.0,15.0,9.0,0.0,0,0.9166452029513524
0.0,3.0,3.0,5.0,8.0,11.0,17.0,17.0,15.0,8.0,323.0,0,0.9098160440266664
0.0,0.0,1.0,3.0,5.0,5.0,9.0,10.0,8.0,2.0,117.0,0,0.911699081477074
0.0,2.0,4.0,5.0,6.0,7.0,12.0,18.0,21.0,27.0,56.0,0,0.9250181593102564
0.0,1.0,1.0,4.0,8.0,13.0,19.0,22.0,26.0,30.0,58.0,0,0.9014277979682556
0.0,5.0,2.0,2.0,8.0,13.0,20.0,23.0,26.0,33.0,177.0,0,0.8950352634963458
0.0,6.0,3.0,1.0,3.0,6.0,10.0,12.0,19.0,23.0,0.0,0,0.9020435720331664
0.0,5.0,2.0,2.0,8.0,13.0,18.0,21.0,25.0,31.0,0.0,0,0.9028979581388366
0.0,4.0,2.0,2.0,7.0,12.0,17.0,16.0,19.0,22.0,0.0,0,0.8958427081430524
0.0,4.0,1.0,3.0,8.0,14.0,20.0,24.0,27.0,35.0,58.0,0,0.9095432318543388
0.0,4.0,1.0,3.0,8.0,15.0,21.0,25.0,27.0,32.0,117.0,0,0.9113057968087256
0.0,5.0,3.0,1.0,5.0,7.0,12.0,16.0,20.0,25.0,58.0,0,0.9178966776644122
0.0,5.0,1.0,3.0,8.0,14.0,19.0,22.0,23.0,29.0,58.0,0,0.91769489289892
0.0,4.0,1.0,3.0,8.0,14.0,19.0,20.0,21.0,22.0,117.0,0,0.9133758054853368
0.0,2.0,1.0,2.0,4.0,6.0,13.0,17.0,21.0,30.0,58.0,0,0.9273557437710062
0.0,1.0,3.0,4.0,6.0,9.0,16.0,21.0,22.0,29.0,56.0,0,0.933395255912584
0.0,1.0,0.0,1.0,2.0,3.0,7.0,7.0,7.0,7.0,219.0,0,0.921382693512557
0.0,1.0,1.0,1.0,6.0,9.0,15.0,15.0,16.0,18.0,1577.0,0,0.9169254497689924
0.0,0.0,1.0,1.0,3.0,5.0,9.0,8.0,8.0,6.0,0.0,0,0.9162539744029572
0.0,0.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,8.0,0.0,0,0.9157748460365878
0.0,0.0,2.0,3.0,6.0,8.0,14.0,14.0,14.0,20.0,578.0,0,0.9140196403327364
0.0,0.0,1.0,2.0,4.0,5.0,10.0,8.0,7.0,10.0,0.0,0,0.9092382074203348
0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,166.0,0,0.9099739642585248
0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,4.0,6.0,56.0,0,0.913148545576372
0.0,0.0,1.0,2.0,4.0,6.0,11.0,11.0,10.0,10.0,58.0,0,0.9157025834231182
0.0,3.0,1.0,1.0,4.0,8.0,19.0,23.0,22.0,24.0,177.0,0,0.9052369641443276
0.0,2.0,1.0,1.0,6.0,13.0,24.0,33.0,33.0,36.0,58.0,0,0.9109688051683894
0.0,2.0,2.0,0.0,3.0,8.0,20.0,25.0,27.0,35.0,117.0,0,0.91197764511622
0.0,0.0,2.0,5.0,9.0,16.0,27.0,35.0,33.0,36.0,117.0,0,0.9172532247639132
0.0,0.0,2.0,6.0,10.0,18.0,28.0,34.0,32.0,34.0,60.0,0,0.9101411113466148
0.0,0.0,3.0,7.0,12.0,22.0,31.0,40.0,41.0,52.0,177.0,0,0.9202363328219934
0.0,1.0,2.0,6.0,11.0,20.0,28.0,34.0,34.0,36.0,117.0,0,0.9164486978733828
0.0,0.0,3.0,8.0,13.0,25.0,35.0,46.0,43.0,55.0,117.0,0,0.9113471569264102
0.0,1.0,5.0,9.0,15.0,27.0,40.0,50.0,44.0,54.0,58.0,0,0.9131299042047892
0.0,0.0,3.0,6.0,10.0,18.0,27.0,29.0,28.0,31.0,117.0,0,0.9122675547716448
0.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,3.0,219.0,0,0.9181447439142452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9107763947916084
0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,8.0,19.0,31.0,0,0.9103760158425004
0.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,20.0,150.0,0,0.9076867495215198
0.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0,5.0,4.0,241.0,0,0.9112221759916048
0.0,0.0,1.0,3.0,7.0,10.0,19.0,25.0,28.0,42.0,358.0,0,0.9219984313435384
0.0,0.0,0.0,3.0,8.0,14.0,24.0,32.0,35.0,47.0,358.0,0,0.9221147961743288
0.0,1.0,1.0,1.0,4.0,8.0,18.0,23.0,28.0,45.0,358.0,0,0.922288954289274
0.0,1.0,2.0,4.0,9.0,15.0,24.0,28.0,28.0,38.0,480.0,0,0.9214658274391454
0.0,3.0,4.0,7.0,11.0,18.0,27.0,31.0,32.0,39.0,418.0,0,0.9121806518358628
0.0,2.0,4.0,8.0,13.0,23.0,31.0,37.0,40.0,59.0,241.0,0,0.8987725583119027
0.0,2.0,4.0,8.0,14.0,23.0,31.0,35.0,34.0,47.0,299.0,0,0.8873080335249096
0.0,1.0,4.0,8.0,14.0,24.0,35.0,44.0,45.0,66.0,358.0,0,0.8924285699181823
0.0,2.0,4.0,9.0,15.0,25.0,36.0,44.0,44.0,62.0,185.0,0,0.8940208580619878
0.0,3.0,4.0,8.0,13.0,20.0,28.0,32.0,38.0,60.0,358.0,0,0.8954756315982689
0.0,0.0,1.0,5.0,7.0,8.0,12.0,15.0,28.0,55.0,82.0,0,0.8926484172446775
0.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,17.0,39.0,129.0,0,0.8870597391636386
0.0,1.0,0.0,3.0,5.0,6.0,9.0,10.0,22.0,45.0,75.0,0,0.8883484303647013
0.0,0.0,0.0,3.0,5.0,6.0,9.0,11.0,24.0,50.0,3527.0,0,0.8856891151578837
0.0,3.0,5.0,8.0,12.0,18.0,27.0,33.0,40.0,66.0,75.0,0,0.8972134308268762
0.0,1.0,3.0,5.0,10.0,17.0,26.0,27.0,31.0,43.0,299.0,0,0.8734722232157688
0.0,1.0,1.0,5.0,10.0,17.0,26.0,28.0,32.0,46.0,299.0,0,0.8674819193873623
0.0,1.0,1.0,4.0,10.0,17.0,27.0,29.0,32.0,47.0,75.0,0,0.8615661134320566
0.0,0.0,0.0,3.0,9.0,15.0,23.0,20.0,24.0,37.0,31.0,0,0.8666659535022271
0.0,2.0,3.0,6.0,10.0,16.0,24.0,24.0,26.0,38.0,241.0,0,0.8754582563928679
0.0,4.0,5.0,8.0,11.0,18.0,28.0,38.0,39.0,53.0,22.0,0,0.8969180266962585
0.0,4.0,6.0,9.0,12.0,18.0,28.0,35.0,34.0,42.0,1179.0,0,0.8992714976063954
0.0,3.0,4.0,7.0,10.0,17.0,26.0,28.0,28.0,38.0,961.0,0,0.8948277403434988
0.0,2.0,2.0,4.0,8.0,10.0,16.0,16.0,21.0,32.0,1030.0,0,0.8912150121724715
0.0,4.0,4.0,6.0,9.0,13.0,19.0,20.0,23.0,37.0,241.0,0,0.903326154783188
0.0,1.0,1.0,1.0,7.0,11.0,18.0,18.0,16.0,33.0,2213.0,0,0.9002269236140203
0.0,0.0,0.0,2.0,7.0,11.0,17.0,17.0,17.0,37.0,358.0,0,0.9052228268233716
0.0,1.0,1.0,3.0,8.0,12.0,19.0,21.0,26.0,48.0,299.0,0,0.9147196962757776
0.0,3.0,4.0,5.0,8.0,12.0,19.0,24.0,32.0,56.0,1551.0,0,0.929481038613868
0.0,2.0,2.0,3.0,6.0,7.0,12.0,15.0,19.0,36.0,82.0,0,0.9271708818519864
0.0,1.0,2.0,3.0,4.0,1.0,1.0,5.0,12.0,32.0,185.0,0,0.9201485453546272
0.0,2.0,2.0,3.0,3.0,1.0,7.0,14.0,24.0,49.0,299.0,0,0.9147590458150064
0.0,2.0,3.0,5.0,7.0,4.0,4.0,0.0,6.0,26.0,418.0,0,0.9237345838922708
0.0,4.0,5.0,7.0,9.0,8.0,9.0,6.0,2.0,11.0,241.0,0,0.9297005461544804
0.0,5.0,5.0,7.0,9.0,9.0,13.0,14.0,16.0,18.0,22.0,0,0.9353718438514348
0.0,4.0,5.0,7.0,9.0,13.0,21.0,29.0,40.0,65.0,129.0,0,0.9399144085669624
0.0,4.0,4.0,6.0,8.0,11.0,18.0,23.0,31.0,53.0,241.0,0,0.9330861953128086
0.0,3.0,3.0,4.0,6.0,7.0,13.0,18.0,25.0,45.0,241.0,0,0.9312118289938924
0.0,1.0,1.0,2.0,3.0,3.0,8.0,10.0,14.0,32.0,241.0,0,0.924593213719628
0.0,3.0,4.0,6.0,8.0,11.0,17.0,20.0,26.0,44.0,480.0,0,0.933277905633674
0.0,5.0,7.0,10.0,13.0,19.0,27.0,31.0,28.0,34.0,480.0,0,0.9251413931192634
0.0,5.0,6.0,8.0,10.0,15.0,17.0,10.0,5.0,7.0,418.0,0,0.9150527240639942
0.0,4.0,6.0,9.0,11.0,18.0,26.0,22.0,15.0,19.0,418.0,0,0.9100717891911468
0.0,2.0,3.0,6.0,9.0,14.0,18.0,10.0,5.0,9.0,480.0,0,0.9050983219191798
0.0,2.0,3.0,7.0,10.0,17.0,25.0,23.0,23.0,38.0,358.0,0,0.8991518531427908
0.0,1.0,3.0,8.0,13.0,24.0,36.0,47.0,50.0,77.0,1205.0,0,0.8954921235442166
0.0,1.0,3.0,8.0,13.0,24.0,35.0,44.0,44.0,66.0,31.0,0,0.8892842698798222
0.0,1.0,3.0,7.0,13.0,23.0,33.0,38.0,37.0,56.0,299.0,0,0.8788949119906235
0.0,2.0,4.0,7.0,13.0,21.0,30.0,34.0,37.0,60.0,22.0,0,0.8915254754708917
0.0,3.0,5.0,8.0,13.0,24.0,34.0,42.0,41.0,62.0,299.0,0,0.8928450064929548
0.0,0.0,1.0,4.0,9.0,16.0,25.0,27.0,26.0,36.0,358.0,0,0.8963617871851933
0.0,0.0,1.0,3.0,9.0,16.0,26.0,27.0,26.0,37.0,418.0,0,0.8942611726183144
0.0,1.0,3.0,6.0,10.0,18.0,28.0,35.0,34.0,49.0,358.0,0,0.9014283410705344
0.0,2.0,4.0,7.0,10.0,18.0,26.0,31.0,33.0,48.0,358.0,0,0.9197033185572364
0.0,2.0,3.0,6.0,10.0,16.0,25.0,29.0,32.0,47.0,418.0,0,0.915824735073385
0.0,2.0,2.0,5.0,8.0,13.0,21.0,24.0,28.0,43.0,118.0,0,0.9244950612439152
0.0,4.0,5.0,7.0,10.0,15.0,23.0,27.0,27.0,41.0,132.0,0,0.914688204324514
0.0,3.0,3.0,5.0,9.0,14.0,23.0,26.0,28.0,45.0,22.0,0,0.9140540341571718
0.0,3.0,4.0,6.0,9.0,14.0,21.0,23.0,25.0,37.0,1802.0,0,0.9184980965389946
0.0,3.0,3.0,6.0,9.0,14.0,21.0,26.0,29.0,42.0,129.0,0,0.923352045583228
0.0,2.0,3.0,5.0,7.0,7.0,13.0,18.0,22.0,29.0,241.0,0,0.9318452499106754
0.0,5.0,6.0,7.0,9.0,13.0,19.0,23.0,27.0,36.0,299.0,0,0.928998795494883
0.0,3.0,4.0,6.0,8.0,11.0,16.0,18.0,20.0,33.0,358.0,0,0.924081521529058
0.0,3.0,4.0,6.0,9.0,12.0,17.0,20.0,25.0,44.0,185.0,0,0.923588158640328
0.0,3.0,4.0,5.0,7.0,7.0,12.0,15.0,21.0,42.0,22.0,0,0.9242435485299432
0.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,5.0,16.0,807.0,0,0.899404938909022
0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,12.0,592.0,0,0.8984984364441415
0.0,0.0,1.0,1.0,5.0,5.0,8.0,5.0,9.0,25.0,185.0,0,0.8994365997156153
0.0,2.0,0.0,1.0,3.0,4.0,5.0,2.0,7.0,24.0,185.0,0,0.901274987057497
0.0,2.0,1.0,2.0,4.0,4.0,6.0,6.0,14.0,35.0,592.0,0,0.9072214323367604
0.0,1.0,3.0,6.0,9.0,12.0,15.0,17.0,23.0,41.0,82.0,0,0.9140273184480509
0.0,1.0,3.0,6.0,9.0,11.0,13.0,13.0,16.0,18.0,259.0,0,0.91542962437455
